"","date_time","temperature"
"2466",2016-10-01,17.4382986111111
"2467",2016-10-02,17.2002083333333
"2468",2016-10-03,16.88875
"2469",2016-10-04,16.4437847222222
"2470",2016-10-05,15.7749652777778
"2471",2016-10-06,14.9730208333333
"2472",2016-10-07,14.465
"2473",2016-10-08,14.1770138888889
"2474",2016-10-09,13.8853125
"2475",2016-10-10,13.7885763888889
"2476",2016-10-11,13.4094791666667
"2477",2016-10-12,13.3606944444444
"2478",2016-10-13,12.9526041666667
"2479",2016-10-14,12.3653819444444
"2480",2016-10-15,12.1539930555556
"2481",2016-10-16,12.2998611111111
"2482",2016-10-17,12.4652083333333
"2483",2016-10-18,12.6779166666667
"2484",2016-10-19,12.7386111111111
"2485",2016-10-20,12.6375694444444
"2486",2016-10-21,12.425625
"2487",2016-10-22,12.2473958333333
"2488",2016-10-23,12.1964930555556
"2489",2016-10-24,11.9536458333333
"2490",2016-10-25,11.92
"2491",2016-10-26,11.8218055555556
"2492",2016-10-27,12.1118402777778
"2493",2016-10-28,12.5104861111111
"2494",2016-10-29,12.1985763888889
"2495",2016-10-30,12.0477083333333
"2496",2016-10-31,12.1565625
"2497",2016-11-01,12.2572222222222
"2498",2016-11-02,11.8987152777778
"2499",2016-11-03,11.4705555555556
"2500",2016-11-04,11.4553472222222
"2501",2016-11-05,11.3908680555556
"2502",2016-11-06,11.2440277777778
"2503",2016-11-07,10.1422916666667
"2504",2016-11-08,9.70197916666667
"2505",2016-11-09,9.40899305555556
"2506",2016-11-10,9.05270833333333
"2507",2016-11-11,8.64118055555556
"2508",2016-11-12,8.18611111111111
"2509",2016-11-13,7.92458333333333
"2510",2016-11-14,7.62576388888889
"2511",2016-11-15,8.10684027777778
"2512",2016-11-16,8.27659722222222
"2513",2016-11-17,9.04871527777778
"2514",2016-11-18,9.30826388888889
"2515",2016-11-19,9.13618055555555
"2516",2016-11-20,8.97833333333333
"2517",2016-11-21,8.88708333333333
"2518",2016-11-22,8.88923611111111
"2519",2016-11-23,8.47760416666667
"2520",2016-11-24,7.94368055555556
"2521",2016-11-25,7.85204861111111
"2522",2016-11-26,7.95729166666667
"2523",2016-11-27,7.64850694444444
"2524",2016-11-28,7.10409722222222
"2525",2016-11-29,7.01819444444444
"2526",2016-11-30,7.2196875
"2527",2016-12-01,7.30652777777778
"2528",2016-12-02,6.99826388888889
"2529",2016-12-03,6.81732638888889
"2530",2016-12-04,6.72302083333333
"2531",2016-12-05,6.55090277777778
"2532",2016-12-06,6.41586805555556
"2533",2016-12-07,6.35104166666667
"2534",2016-12-08,6.8715625
"2535",2016-12-09,6.99798611111111
"2536",2016-12-10,7.37954861111111
"2537",2016-12-11,7.46809027777778
"2538",2016-12-12,7.13850694444444
"2539",2016-12-13,7.12232638888889
"2540",2016-12-14,7.07138888888889
"2541",2016-12-15,7.00357638888889
"2542",2016-12-16,6.85920138888889
"2543",2016-12-17,6.84881944444444
"2544",2016-12-18,6.86538194444444
"2545",2016-12-19,6.83368055555556
"2546",2016-12-20,6.72274305555556
"2547",2016-12-21,6.80260416666667
"2548",2016-12-22,6.94381944444444
"2549",2016-12-23,7.04097222222222
"2550",2016-12-24,7.456875
"2551",2016-12-25,6.84975694444444
"2552",2016-12-26,6.42236111111111
"2553",2016-12-27,6.11135416666667
"2554",2016-12-28,6.03947916666667
"2555",2016-12-29,5.94763888888889
"2556",2016-12-30,5.69986111111111
"2557",2016-12-31,5.59159722222222
"2558",2017-01-01,5.68878472222222
"2559",2017-01-02,5.59861111111111
"2560",2017-01-03,5.64680555555556
"2561",2017-01-04,5.68885416666667
"2562",2017-01-05,4.83607638888889
"2563",2017-01-06,4.35052083333333
"2564",2017-01-07,4.07253472222222
"2565",2017-01-08,3.77888888888889
"2566",2017-01-09,3.75149305555556
"2567",2017-01-10,3.86375
"2568",2017-01-11,4.18965277777778
"2569",2017-01-12,4.46763888888889
"2570",2017-01-13,4.25371527777778
"2571",2017-01-14,4.09409722222222
"2572",2017-01-15,3.65069444444444
"2573",2017-01-16,3.41972222222222
"2574",2017-01-17,3.27489583333333
"2575",2017-01-18,3.18291666666667
"2576",2017-01-19,3.06979166666667
"2577",2017-01-20,3.07729166666667
"2578",2017-01-21,3.11361111111111
"2579",2017-01-22,3.16798611111111
"2580",2017-01-23,3.18739583333333
"2581",2017-01-24,3.13555555555556
"2582",2017-01-25,3.11048611111111
"2583",2017-01-26,2.95305555555556
"2584",2017-01-27,2.89704861111111
"2585",2017-01-28,2.86045138888889
"2586",2017-01-29,2.90600694444444
"2587",2017-01-30,2.88625
"2588",2017-01-31,2.88611111111111
"2589",2017-02-01,2.87458333333333
"2590",2017-02-02,3.05010416666667
"2591",2017-02-03,3.22486111111111
"2592",2017-02-04,3.46888888888889
"2593",2017-02-05,3.429375
"2594",2017-02-06,3.47194444444444
"2595",2017-02-07,3.30454861111111
"2596",2017-02-08,3.1878125
"2597",2017-02-09,2.91152777777778
"2598",2017-02-10,2.62295138888889
"2599",2017-02-11,2.34729166666667
"2600",2017-02-12,2.13920138888889
"2601",2017-02-13,1.8878125
"2602",2017-02-14,1.9325
"2603",2017-02-15,1.99166666666667
"2604",2017-02-16,2.15347222222222
"2605",2017-02-17,2.39003472222222
"2606",2017-02-18,2.56246527777778
"2607",2017-02-19,2.96524305555556
"2608",2017-02-20,3.57833333333333
"2609",2017-02-21,4.12194444444444
"2610",2017-02-22,4.38024305555556
"2611",2017-02-23,4.19145833333333
"2612",2017-02-24,4.0128125
"2613",2017-02-25,3.93274305555556
"2614",2017-02-26,3.895
"2615",2017-02-27,4.04958333333333
"2616",2017-02-28,4.06902777777778
"2617",2017-03-01,4.06982638888889
